Subject,LearningCondition,Order,Block,Trial,Item,Translation,Correct,CorrectVowel,CorrectLiberal,Note,WSTRight,WSTWrong,EnglishHits,EnglishCR,EnglishScore,FrenchHits,FrenchCR,FrenchScore,NrLangs,Sex,Age,StudyProgramme,LanguageExpert,NativeLanguage,OtherLanguages,SwissGerman,ModelTranslation,SUBTLEX,Zipf,Category,LevStringGer,POS,LevDist
S2,oe-u,TestOrderB,1,43,kroon,,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Krone,9.06,3.9557662256,other cognate,krone,N,0.3333333333
S2,oe-u,TestOrderB,1,44,geweld,gewalt,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Gewalt,41.46,4.6147963496,other cognate,gewalt,N,0.2857142857
S2,oe-u,TestOrderB,1,45,zitten,zitern,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,sitzen,114.3,5.0549506309,other cognate,sitzen,V,0.2857142857
S2,oe-u,TestOrderB,1,46,schoen,schön,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Schuh,14.45,4.1578043773,oe cognate,schuh,N,0.4285714286
S2,oe-u,TestOrderB,1,47,prins,prinz,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Prinz,30.99,4.4885278091,other cognate,prinz,N,0.1666666667
S2,oe-u,TestOrderB,1,48,ijzer,,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Eisen,8.9,3.9480618152,ij cognate,eisen,N,0.6666666667
S2,oe-u,TestOrderB,1,49,stoel,,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Stuhl,30.67,4.4840257583,oe cognate,stuhl,N,0.3333333333
S2,oe-u,TestOrderB,1,50,vak,,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Fach,5.28,3.7226151506,other cognate,fach,N,0.6
S2,oe-u,TestOrderB,2,51,spijbelen,spiegeln,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,schwänzen,2.91,3.4664843063,non-cognate,schwanzen,V,0.6
S2,oe-u,TestOrderB,2,52,stipt,stift,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,pünktlich,16.18,4.2067888511,non-cognate,punktlich,A,0.7
S2,oe-u,TestOrderB,2,53,gek,,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,verrückt,258.16,5.4087100111,non-cognate,verruckt,A,0.6666666667
S2,oe-u,TestOrderB,2,54,maken,machen,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,machen,1531.36,6.1818432949,other cognate,machen,V,0.3333333333
S2,oe-u,TestOrderB,2,55,voorwaarts,vorwärts,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,vorwärts,43.62,4.6368323097,other cognate,vorwarts,A,0.1818181818
S2,oe-u,TestOrderB,2,56,zeker,,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,sicher,868.62,5.9356043397,other cognate,sicher,A,0.6666666667
S2,oe-u,TestOrderB,2,57,kennis,tennis,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Kenntnis,6.06,3.7820399149,other cognate,kenntnis,N,0.2222222222
S2,oe-u,TestOrderB,2,58,begraven,begraben,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,begraben,26.62,4.4226047366,other cognate,begraben,V,0.1111111111
S2,oe-u,TestOrderB,2,59,veel,,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,viel,1075.2,6.0282599887,other cognate,viel,A,0.2
S2,oe-u,TestOrderB,2,60,aarde,,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Erde,131.34,5.1152820102,other cognate,erde,N,0.3333333333
S2,oe-u,TestOrderB,2,61,beter,besser,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,besser,588.8,5.7667516708,other cognate,besser,A,0.2857142857
S2,oe-u,TestOrderB,2,62,slijm,schlim,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Schleim,3.31,3.5217181479,ij cognate,schleim,N,0.4444444444
S2,oe-u,TestOrderB,2,63,dak,,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Dach,48.78,4.6853470142,other cognate,dach,N,0.4
S2,oe-u,TestOrderB,2,64,plegen,pflegn,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,pflegen,5.95,3.7741360804,other cognate,pflegen,V,0.125
S2,oe-u,TestOrderB,2,65,pijl,,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Pfeil,10.04,4.0001882819,ij cognate,pfeil,N,0.5
S2,oe-u,TestOrderB,2,66,hart,hart,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Herz,175.48,5.2410798854,other cognate,herz,N,0.4
S2,oe-u,TestOrderB,2,67,fles,fleis,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Flasche,36.54,4.5599910693,other cognate,flasche,N,0.5714285714
S2,oe-u,TestOrderB,2,68,controle,kontrolle,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Kontrolle,83.31,4.9176571596,other cognate,kontrolle,N,0.2
S2,oe-u,TestOrderB,2,69,duit,,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Kies,0.98,3.0050873078,non-cognate,kies,N,0.6666666667
S2,oe-u,TestOrderB,2,70,schrijven,schreiben,yes,yes,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,schreiben,103.27,5.0108945497,ij cognate,schreiben,V,0.3
S2,oe-u,TestOrderB,2,71,varen,fahren,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,fahren,265.68,5.4211780469,other cognate,fahren,V,0.3333333333
S2,oe-u,TestOrderB,2,72,meten,meter,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,messen,8.7,3.9382350303,other cognate,messen,V,0.3333333333
S2,oe-u,TestOrderB,2,73,vader,vater,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Vater,654.79,5.8128829812,other cognate,vater,N,0.1666666667
S2,oe-u,TestOrderB,2,74,regenen,regnen,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,regnen,7.13,3.8522359141,other cognate,regnen,V,0.125
S2,oe-u,TestOrderB,2,75,hertog,herzog,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Herzog,7.87,3.8948968038,other cognate,herzog,N,0.1428571429
S2,oe-u,TestOrderB,2,76,praten,braten,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,reden,622.78,5.7911169423,non-cognate,reden,V,0.4285714286
S2,oe-u,TestOrderB,2,77,bewijzen,,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,beweisen,58.23,4.762195164,ij cognate,beweisen,V,0.3
S2,oe-u,TestOrderB,2,78,sleutel,,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Schlüssel,121.62,5.0819003988,other cognate,schlussel,N,0.5
S2,oe-u,TestOrderB,2,79,boek,buch,yes,yes,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Buch,120.52,5.0779558055,oe cognate,buch,N,0.6
S2,oe-u,TestOrderB,2,80,houden,,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,halten,332.85,5.5190547596,other cognate,halten,V,0.4285714286
S2,oe-u,TestOrderB,2,81,vertalen,verfahren,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,übersetzen,7.05,3.847362564,non-cognate,ubersetzen,V,0.6
S2,oe-u,TestOrderB,2,82,brijd,,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,breit,10.67,4.0265188136,ij cognate,breit,A,0.4285714286
S2,oe-u,TestOrderB,2,83,positie,position,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Position,65.36,4.8123284049,other cognate,position,N,0.25
S2,oe-u,TestOrderB,2,84,doenker,,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,dunkel,33.9,4.5274586257,oe cognate,dunkel,A,0.375
S2,oe-u,TestOrderB,2,85,bed,bett,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Bett,162.41,5.2074728658,other cognate,bett,N,0.4
S2,oe-u,TestOrderB,2,86,kloppen,klopfen,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,klopfen,22.64,4.352385845,other cognate,klopfen,V,0.125
S2,oe-u,TestOrderB,2,87,doek,,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Tuch,5.79,3.762376562,oe cognate,tuch,N,0.8
S2,oe-u,TestOrderB,2,88,ijnzaam,,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,einsam,33.62,4.5238608325,ij cognate,einsam,A,0.5
S2,oe-u,TestOrderB,2,89,vloeken,,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,fluchen,4.72,3.6743044339,oe cognate,fluchen,V,0.5
S2,oe-u,TestOrderB,2,90,bloot,blut,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,bloss,187.05,5.2688039464,other cognate,bloss,A,0.3333333333
S2,oe-u,TestOrderB,2,91,braaf,brav,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,brav,19.92,4.2969016916,other cognate,brav,A,0.3333333333
S2,oe-u,TestOrderB,2,92,proesten,prosten,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,prusten,0.12,2.1991654276,oe cognate,prusten,V,0.2222222222
S2,oe-u,TestOrderB,2,93,identiek,identisch,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,identisch,4.17,3.6209720843,other cognate,identisch,A,0.3333333333
S2,oe-u,TestOrderB,2,94,zwaar,zwar,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,schwer,206.66,5.3120939864,other cognate,schwer,A,0.8333333333
S2,oe-u,TestOrderB,2,95,zweven,,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,schweben,4.21,3.6250795288,other cognate,schweben,V,0.4444444444
S2,oe-u,TestOrderB,2,96,knijpen,,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,kneifen,2.24,3.3545699398,ij cognate,kneifen,V,0.375
S2,oe-u,TestOrderB,2,97,hoed,heute,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Hut,45.91,4.6590344056,oe cognate,hut,N,0.6
S2,oe-u,TestOrderB,2,98,laten,latten,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,lassen,815.03,5.907949404,other cognate,lassen,V,0.3333333333
S2,oe-u,TestOrderB,2,99,verbrand,verbrand,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,verbrennt,8.9,3.9480618152,other cognate,verbrennt,A,0.3
S2,oe-u,TestOrderB,2,100,soep,suppe,yes,yes,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Suppe,21.14,4.3226678981,oe cognate,suppe,N,0.5
S2,oe-u,TestOrderB,3,101,hesp,,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Schinken,9.53,3.9776382443,non-cognate,schinken,N,0.7777777778
S2,oe-u,TestOrderB,3,102,gezin,benzin,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Familie,320.41,5.5025142545,non-cognate,familie,N,0.75
S2,oe-u,TestOrderB,3,103,water,wasser,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Wasser,222.53,5.3442202298,other cognate,wasser,N,0.2857142857
S2,oe-u,TestOrderB,3,104,bedoelen,,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,meinen,820.86,5.9110447535,non-cognate,meinen,V,0.5555555556
S2,oe-u,TestOrderB,3,105,zinvol,sinnvoll,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,sinnvoll,3.43,3.537005634,other cognate,sinnvoll,A,0.375
S2,oe-u,TestOrderB,3,106,arts,kunst,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Arzt,115.36,5.0589582738,other cognate,arzt,N,0.3333333333
S2,oe-u,TestOrderB,3,107,schijf,schiff,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Scheibe,9.84,3.9914841461,ij cognate,scheibe,N,0.4285714286
S2,oe-u,TestOrderB,3,108,kletsen,nerfig,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,klatschen,3.54,3.5505616034,other cognate,klatschen,V,0.3333333333
S2,oe-u,TestOrderB,3,109,oeverloos,,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,uferlos,0.08,2.0736553975,oe cognate,uferlos,A,0.4
S2,oe-u,TestOrderB,3,110,dik,dick,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,dick,34.33,4.5329264205,other cognate,dick,A,0.2
S2,oe-u,TestOrderB,3,111,wijze,,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Weise,68.51,4.8327583075,ij cognate,weise,N,0.4285714286
S2,oe-u,TestOrderB,3,112,snel,schnell,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,schnell,453.48,5.6533506725,other cognate,schnell,A,0.375
S2,oe-u,TestOrderB,3,113,doen,dünn,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,tun,1386.67,6.1387402809,oe cognate,tun,V,0.6
S2,oe-u,TestOrderB,3,114,dragen,drachen,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,tragen,113.55,5.0520925268,other cognate,tragen,V,0.1428571429
S2,oe-u,TestOrderB,3,115,plannen,planen,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,planen,18.66,4.2685818397,other cognate,planen,V,0.125
S2,oe-u,TestOrderB,3,116,wet,nass,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Gesetz,48.7,4.6846347548,non-cognate,gesetz,N,0.5714285714
S2,oe-u,TestOrderB,3,117,antwoord,antwort,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Antwort,93.59,4.9681669384,other cognate,antwort,N,0.2222222222
S2,oe-u,TestOrderB,3,118,zeer,,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,sehr,1441,6.155430677,other cognate,sehr,A,0.4
S2,oe-u,TestOrderB,3,119,stem,,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Stimme,112.84,5.0493694129,other cognate,stimme,N,0.5
S2,oe-u,TestOrderB,3,120,plicht,pflicht,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Pflicht,35.32,4.5452593671,other cognate,pflicht,N,0.1428571429
S2,oe-u,TestOrderB,3,121,smijten,schlitten,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,schmeissen,9.65,3.9830504368,ij cognate,schmeissen,V,0.5
S2,oe-u,TestOrderB,3,122,breken,brechen,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,brechen,44.65,4.646959077,other cognate,brechen,V,0.2857142857
S2,oe-u,TestOrderB,3,123,kerel,,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Kerl,240.4,5.3777604144,other cognate,kerl,N,0.1666666667
S2,oe-u,TestOrderB,3,124,hemel,hammel,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Himmel,118.19,5.0694802112,other cognate,himmel,N,0.3333333333
S2,oe-u,TestOrderB,3,125,woord,wort,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Wort,184.57,5.2630085741,other cognate,wort,N,0.3333333333
S2,oe-u,TestOrderB,3,126,stoemp,,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,stumpf,2.2,3.3468809726,oe cognate,stumpf,A,0.4285714286
S2,oe-u,TestOrderB,3,127,willekeurig,willkürlich,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,willkürlich,2.05,3.316770492,other cognate,willkurlich,A,0.3846153846
S2,oe-u,TestOrderB,3,128,staf,straf,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Stab,8.35,3.9204842555,other cognate,stab,N,0.2
S2,oe-u,TestOrderB,3,129,koor,korn,no,NA,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Chor,4.06,3.6094721054,other cognate,chor,N,0.4
S2,oe-u,TestOrderB,3,130,hamer,hammer,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,Hammer,14.88,4.1705053579,other cognate,hammer,N,0.1428571429
S2,oe-u,TestOrderB,3,131,rijp,,no,no,no,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,reif,9.53,3.9776382443,ij cognate,reif,A,0.5
S2,oe-u,TestOrderB,3,132,actief,aktiv,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,aktiv,10.08,4.0019083693,other cognate,aktiv,A,0.4285714286
S2,oe-u,TestOrderB,3,133,lastig,lästig,yes,NA,yes,,30,2,10,20,0.625,11,24,0.5267857143,2,man,20,HF: Math. NF: Philo,no,"Schweizerdeutsch (Dialekt), Hochdeutsch","Französisch, Englisch",yes,lästig,4.92,3.6921814703,other cognate,lastig,A,0
